Navn;Stasjon;Tid(norsk normaltid);Lufttemperatur;Nedbør (1 t)
Oslo - Blindern;SN18700;04.02.2016 17:00;1,9;0
Oslo - Blindern;SN18700;04.02.2016 18:00;0,3;0
Oslo - Blindern;SN18700;04.02.2016 19:00;-0,1;0
Oslo - Blindern;SN18700;04.02.2016 20:00;-0,3;0
Oslo - Blindern;SN18700;04.02.2016 21:00;-1,7;0
Oslo - Blindern;SN18700;04.02.2016 22:00;-2,5;0
Oslo - Blindern;SN18700;04.02.2016 23:00;-1,8;0
Oslo - Blindern;SN18700;05.02.2016 00:00;-0,3;0
Oslo - Blindern;SN18700;05.02.2016 01:00;-2,5;0
Oslo - Blindern;SN18700;05.02.2016 02:00;-1,7;0
Oslo - Blindern;SN18700;05.02.2016 03:00;-1,2;0
Oslo - Blindern;SN18700;05.02.2016 04:00;-2,4;0
Oslo - Blindern;SN18700;05.02.2016 05:00;-3,7;0
Oslo - Blindern;SN18700;05.02.2016 06:00;-3,3;0
Oslo - Blindern;SN18700;05.02.2016 07:00;-3,2;0
Oslo - Blindern;SN18700;05.02.2016 08:00;-3;0
Oslo - Blindern;SN18700;05.02.2016 09:00;-2,6;0
Oslo - Blindern;SN18700;05.02.2016 10:00;-2,1;0
Oslo - Blindern;SN18700;05.02.2016 11:00;-0,9;0
Oslo - Blindern;SN18700;05.02.2016 12:00;0,3;0
Oslo - Blindern;SN18700;05.02.2016 13:00;0,7;0
Oslo - Blindern;SN18700;05.02.2016 14:00;0,6;0
Oslo - Blindern;SN18700;05.02.2016 15:00;0,8;0
Oslo - Blindern;SN18700;05.02.2016 16:00;0,3;0
Oslo - Blindern;SN18700;05.02.2016 17:00;-1,5;0,5
Oslo - Blindern;SN18700;05.02.2016 18:00;-1,4;1,6
Oslo - Blindern;SN18700;05.02.2016 19:00;-1;0,9
Oslo - Blindern;SN18700;05.02.2016 20:00;-0,7;0,8
Oslo - Blindern;SN18700;05.02.2016 21:00;-0,6;1,1
Oslo - Blindern;SN18700;05.02.2016 22:00;-0,4;0,8
Oslo - Blindern;SN18700;05.02.2016 23:00;-0,1;0,6
Oslo - Blindern;SN18700;06.02.2016 00:00;0,2;0,2
Oslo - Blindern;SN18700;06.02.2016 01:00;0,7;0,2
Oslo - Blindern;SN18700;06.02.2016 02:00;0,8;0,1
Oslo - Blindern;SN18700;06.02.2016 03:00;1;0,2
Oslo - Blindern;SN18700;06.02.2016 04:00;1,1;0,3
Oslo - Blindern;SN18700;06.02.2016 05:00;1,6;0,2
Oslo - Blindern;SN18700;06.02.2016 06:00;1,7;0,4
Oslo - Blindern;SN18700;06.02.2016 07:00;3;0,1
Oslo - Blindern;SN18700;06.02.2016 08:00;3,6;0
Oslo - Blindern;SN18700;06.02.2016 09:00;4,3;0
Oslo - Blindern;SN18700;06.02.2016 10:00;4,4;0,2
Oslo - Blindern;SN18700;06.02.2016 11:00;4,4;0
Oslo - Blindern;SN18700;06.02.2016 12:00;4,6;0
Oslo - Blindern;SN18700;06.02.2016 13:00;4,3;0
Oslo - Blindern;SN18700;06.02.2016 14:00;4,5;0
Oslo - Blindern;SN18700;06.02.2016 15:00;4,6;0
Oslo - Blindern;SN18700;06.02.2016 16:00;4,2;0
Oslo - Blindern;SN18700;06.02.2016 17:00;3,9;0
Oslo - Blindern;SN18700;06.02.2016 18:00;4,1;0
Oslo - Blindern;SN18700;06.02.2016 19:00;3,5;0
Oslo - Blindern;SN18700;06.02.2016 20:00;3,3;0
Oslo - Blindern;SN18700;06.02.2016 21:00;3,3;0
Oslo - Blindern;SN18700;06.02.2016 22:00;3,2;0,1
Oslo - Blindern;SN18700;06.02.2016 23:00;3,1;1
Oslo - Blindern;SN18700;07.02.2016 00:00;2,8;1,6
Oslo - Blindern;SN18700;07.02.2016 01:00;3,8;1,4
Oslo - Blindern;SN18700;07.02.2016 02:00;5,4;0,5
Oslo - Blindern;SN18700;07.02.2016 03:00;5,2;0,1
Oslo - Blindern;SN18700;07.02.2016 04:00;5;0
Oslo - Blindern;SN18700;07.02.2016 05:00;5;0
Oslo - Blindern;SN18700;07.02.2016 06:00;4,8;0
Oslo - Blindern;SN18700;07.02.2016 07:00;4,9;0
Oslo - Blindern;SN18700;07.02.2016 08:00;5,1;0
Oslo - Blindern;SN18700;07.02.2016 09:00;5,1;0
Oslo - Blindern;SN18700;07.02.2016 10:00;5;0
Oslo - Blindern;SN18700;07.02.2016 11:00;4,8;0
Oslo - Blindern;SN18700;07.02.2016 12:00;5,1;0
Oslo - Blindern;SN18700;07.02.2016 13:00;4,6;0,2
Oslo - Blindern;SN18700;07.02.2016 14:00;4,7;0,3
Oslo - Blindern;SN18700;07.02.2016 15:00;4,6;0,9
Oslo - Blindern;SN18700;07.02.2016 16:00;4,9;0,5
Oslo - Blindern;SN18700;07.02.2016 17:00;4,8;0
Oslo - Blindern;SN18700;07.02.2016 18:00;4,7;0
Oslo - Blindern;SN18700;07.02.2016 19:00;5;0
Oslo - Blindern;SN18700;07.02.2016 20:00;4,6;0
Oslo - Blindern;SN18700;07.02.2016 21:00;4,5;0
Oslo - Blindern;SN18700;07.02.2016 22:00;3,9;0
Oslo - Blindern;SN18700;07.02.2016 23:00;3,3;0
Oslo - Blindern;SN18700;08.02.2016 00:00;3,4;0
Oslo - Blindern;SN18700;08.02.2016 01:00;3,7;0
Oslo - Blindern;SN18700;08.02.2016 02:00;3,8;0,1
Oslo - Blindern;SN18700;08.02.2016 03:00;4,1;0
Oslo - Blindern;SN18700;08.02.2016 04:00;4,3;0
Oslo - Blindern;SN18700;08.02.2016 05:00;4,3;0
Oslo - Blindern;SN18700;08.02.2016 06:00;4,3;0
Oslo - Blindern;SN18700;08.02.2016 07:00;4,2;0,1
Oslo - Blindern;SN18700;08.02.2016 08:00;3,9;0,4
Oslo - Blindern;SN18700;08.02.2016 09:00;3,4;1,1
Oslo - Blindern;SN18700;08.02.2016 10:00;1,9;2
Oslo - Blindern;SN18700;08.02.2016 11:00;1,7;1,2
Oslo - Blindern;SN18700;08.02.2016 12:00;0,8;1,9
Oslo - Blindern;SN18700;08.02.2016 13:00;0,7;1,9
Oslo - Blindern;SN18700;08.02.2016 14:00;1,2;1,8
Oslo - Blindern;SN18700;08.02.2016 15:00;1,9;0,9
Oslo - Blindern;SN18700;08.02.2016 16:00;2,5;1
Oslo - Blindern;SN18700;08.02.2016 17:00;3,6;0,8
Oslo - Blindern;SN18700;08.02.2016 18:00;3,9;0,2
Oslo - Blindern;SN18700;08.02.2016 19:00;4;0,2
Oslo - Blindern;SN18700;08.02.2016 20:00;3,6;0,3
Oslo - Blindern;SN18700;08.02.2016 21:00;3,8;0
Oslo - Blindern;SN18700;08.02.2016 22:00;3,6;0,3
Oslo - Blindern;SN18700;08.02.2016 23:00;3,7;0,5
Oslo - Blindern;SN18700;09.02.2016 00:00;3,6;1,8
